uniprot_id	database	sequence_length
Q9D0L8-2	AF	369
Q9D0L8	AF	465
Q9D2H9	AF	634
Q9D300-2	AF	469
Q9D439	AF	514
Q9D486-3	AF	485
Q9D486	AF	773
Q9D7I8	AF	585
Q9D7Z3	AF	254
Q9D9W1-2	AF	246
Q9DBM2	AF	718
Q9DBQ9-2	AF	929
Q9DBQ9	AF	907
Q9DBR3-2	AF	399
Q9DC33-2	AF	379
Q9DCB1-2	AF	77
Q9DCB1	AF	99
Q9DEA3	AF	262
Q9DF35	AF	759
Q9EP95	AF	111
Q9EPL9	AF	700
Q9EQH4-2	AF	305
Q9EQH4-4	AF	322
Q9EQH4-5	AF	221
Q9EQH4	AF	308
Q9ER88	AF	391
Q9ERA6	AF	838
Q9ERE9	AF	830
Q9ERZ6-2	AF	748
Q9ERZ6	AF	759
Q9ES64-2	AF	859
Q9ES64-3	AF	606
Q9EST4	AF	264
Q9EXV1	AF	303
Q9F5X1	AF	631
Q9F7D4	AF	338
Q9FFN1	AF	896
Q9FFQ1	AF	716
Q9FFY9	AF	640
Q9FG68	AF	329
Q9FGC7	AF	667
Q9FGD7-2	AF	791
Q9FGJ4	AF	131
Q9FH40	AF	268
Q9FI80	AF	646
Q9FIB2	AF	995
Q9FIF8	AF	729
Q9FIG8	AF	930
Q9FIH1	AF	388
Q9FJF4-3	AF	208
Q9FJG9-3	AF	452
Q9FJV5	AF	276
Q9FJY5	AF	524
Q9FK12	AF	354
Q9FK47-2	AF	400
Q9FK47-3	AF	396
Q9FKB5	AF	222
Q9FKM3	AF	520
Q9FLR3	AF	329
Q9FLX6	AF	893
Q9FM55	AF	449
Q9FM64	AF	830
Q9FM94	AF	421
Q9FMF6	AF	730
Q9FN42	AF	241
Q9FN69	AF	637
Q9FNQ0	AF	625
Q9FNY0-3	AF	531
Q9FNY0	AF	485
Q9FNY7	AF	365
Q9FPN7	AF	196
Q9FPW6-2	AF	561
Q9FQ20	AF	810
Q9FSC1	AF	391
Q9FT77-2	AF	670
Q9FT77-3	AF	638
Q9FWA6	AF	903
Q9FWC1	AF	563
Q9FX53	AF	406
Q9FXD6	AF	521
Q9FXT4	AF	417
Q9FY99	AF	596
Q9FYE1	AF	325
Q9FZ92	AF	622
Q9FZA2	AF	359
Q9GKI7	AF	624
Q9GKK3	AF	241
Q9GKY5-2	AF	117
Q9GKY5	AF	118
Q9GLD0	AF	153
Q9GQV6	AF	84
Q9GT24	AF	706
Q9GV16	AF	503
Q9GZP0	AF	370
Q9GZS1-1	AF	481
Q9GZV1	AF	360
Q9H069	AF	523
Q9H078-2	AF	677
Q9H078-3	AF	648
Q9H078-4	AF	662
Q9H0K6	AF	701
Q9H0W8	AF	520
Q9H169-2	AF	216
Q9H169-3	AF	167
Q9H169-4	AF	203
Q9H169	AF	189
Q9H1B4-2	AF	368
Q9H1B4-4	AF	305
Q9H1B4-6	AF	365
Q9H2G4	AF	693
Q9H2L5-2	AF	330
Q9H2L5	AF	321
Q9H3C7	AF	697
Q9H3G5	AF	476
Q9H3U1	AF	944
Q9H497	AF	397
Q9H4X1	AF	137
Q9H6J7-3	AF	274
Q9H6J7-4	AF	326
Q9H6J7	AF	331
Q9H6Z4-2	AF	562
Q9H6Z4-3	AF	499
Q9H7C4	AF	482
Q9H867	AF	229
Q9H892-2	AF	732
Q9H8H2-2	AF	778
Q9H8H2-5	AF	746
Q9H8H2	AF	851
Q9H8K7	AF	445
Q9H981	AF	624
Q9H9Q2-3	AF	273
Q9HA47-3	AF	268
Q9HA47	AF	277
Q9HAD4	AF	459
Q9HAF1-2	AF	191
Q9HAF1-4	AF	192
Q9HAF1	AF	191
Q9HAQ2	AF	790
Q9HC96-2	AF	544
Q9HC96-4	AF	513
Q9HC96-5	AF	444
Q9HC96	AF	672
Q9HCG8	AF	908
Q9HDS6	AF	897
Q9HGI4	AF	662
Q9HHY2	AF	667
Q9HK31	AF	910
Q9HMQ3	AF	485
Q9HMV6	AF	783
Q9HPA5	AF	192
Q9HPZ2	AF	600
Q9HSL2	AF	196
Q9HTN2	AF	301
Q9HU83	AF	559
Q9HVP8	AF	203
Q9HWD9	AF	91
Q9HYT6	AF	950
Q9HZJ2	AF	715
Q9I467	AF	490
Q9I9N0	AF	109
Q9JHC6	AF	250
Q9JI13	AF	469
Q9JI33	AF	628
Q9JII5	AF	406
Q9JJH5-2	AF	529
Q9JJH5-3	AF	534
Q9JJH5-4	AF	474
Q9JK37	AF	296
Q9JKL7	AF	494
Q9JL35	AF	406
Q9JSZ8	AF	469
Q9JUC9	AF	852
Q9JXQ5	AF	687
Q9JZR3	AF	250
Q9K0K5	AF	121
Q9K4F6	AF	141
Q9KIQ6	AF	287
Q9KNF3	AF	902
Q9KNR6	AF	96
Q9KPF6	AF	475
Q9KQH0	AF	315
Q9KSG8	AF	545
Q9KUW2	AF	177
Q9L0L7	AF	383
Q9L291	AF	357
Q9L6S1	AF	674
Q9LCS6	AF	302
Q9LD55	AF	987
Q9LDY8	AF	317
Q9LE33	AF	323
Q9LE89	AF	347
Q9LES3	AF	297
Q9LFE2	AF	876
Q9LFE4	AF	853
Q9LFT8	AF	505
Q9LIE7	AF	820
Q9LJN4	AF	781
Q9LK18	AF	137
Q9LK73-2	AF	451
Q9LK73-3	AF	446
Q9LME6	AF	524
Q9LNP2	AF	731
Q9LQE3	AF	593
Q9LQM1	AF	422
Q9LS00	AF	357
Q9LS68	AF	761
Q9LSB4-2	AF	734
Q9LSB4	AF	772
Q9LSI7	AF	317
Q9LSL9	AF	915
Q9LTX2	AF	619
Q9LUL5	AF	710
Q9LUV7	AF	428
Q9LV77-2	AF	579
Q9LVD0	AF	289
Q9LVD3	AF	971
Q9LW22	AF	133
Q9LX33	AF	326
Q9LXR9	AF	348
Q9LYU9	AF	752
Q9LZK5	AF	346
Q9M0V4	AF	504
Q9M374	AF	315
Q9M401	AF	413
Q9M4P3	AF	656
Q9M6E9	AF	547
Q9M7Q4	AF	416
Q9M7Z1	AF	483
Q9M8Z7-2	AF	637
Q9M9E2	AF	866
Q9MA15	AF	711
Q9MA55-2	AF	669
Q9MAQ3	AF	892
Q9MUN9	AF	119
Q9MUY3	AF	513
Q9N0N3-3	AF	383
Q9N0N3	AF	491
Q9N3Z3-2	AF	414
Q9N3Z3	AF	503
Q9N4V0	AF	208
Q9N593-2	AF	790
Q9NAD6-2	AF	567
Q9NAD6-3	AF	703
Q9NAE2	AF	670
Q9NAL4	AF	667
Q9NB31	AF	497
Q9NDA5	AF	63
Q9NEU2	AF	801
Q9NFT7	AF	486
Q9NFU0-2	AF	681
Q9NFU0-3	AF	643
Q9NFU0-4	AF	529
Q9NFU0	AF	684
Q9NJC4	AF	74
Q9NJH0	AF	431
Q9NL89	AF	495
Q9NQ29-3	AF	354
Q9NQ29	AF	371
Q9NQ55-3	AF	520
Q9NQ55	AF	473
Q9NQG7-3	AF	703
Q9NQG7	AF	708
Q9NQR1-2	AF	352
Q9NQR1	AF	393
Q9NQZ3	AF	744
Q9NR21	AF	338
Q9NRA8-2	AF	811
Q9NRA8-3	AF	986
Q9NRA8	AF	985
Q9NRN5	AF	406
Q9NRZ9-2	AF	822
Q9NRZ9-3	AF	806
Q9NRZ9-4	AF	782
Q9NRZ9-5	AF	740
Q9NRZ9-6	AF	708
Q9NRZ9-7	AF	345
Q9NRZ9	AF	838
Q9NSE2-2	AF	264
Q9NSE2-3	AF	275
Q9NUZ1-2	AF	517
Q9NUZ1-4	AF	580
Q9NUZ1	AF	547
Q9NV23-2	AF	318
Q9NVD3	AF	440
Q9NVF9-2	AF	394
Q9NVF9	AF	386
Q9NVM9	AF	706
Q9NVQ4-3	AF	201
Q9NVQ4	AF	179
Q9NVR7	AF	557
Q9NWB7	AF	429
Q9NWH7	AF	488
Q9NWM0-2	AF	502
Q9NWM0-4	AF	532
Q9NWM0-6	AF	585
Q9NWU5-3	AF	126
Q9NX45-3	AF	502
Q9NXD2	AF	777
Q9NXH3	AF	145
Q9NY27-2	AF	360
Q9NY27-3	AF	361
Q9NY93	AF	547
Q9NYB9-2	AF	475
Q9NYB9	AF	513
Q9NYF5-2	AF	887
Q9NYF5-3	AF	791
Q9NYF5	AF	915
Q9NYJ1-2	AF	96
Q9NYK5-2	AF	353
Q9NYY1	AF	176
Q9NYY3	AF	685
Q9NYY8	AF	710
Q9NZC4-3	AF	322
Q9NZC4	AF	300
Q9NZE8	AF	188
Q9NZI5	AF	618
Q9NZL9-2	AF	323
Q9NZL9-4	AF	306
Q9NZL9	AF	334
Q9NZT2	AF	677
Q9P0K7-3	AF	972
Q9P0K7-4	AF	951
Q9P0K7	AF	980
Q9P0V9-2	AF	503
Q9P0V9	AF	454
Q9P0W8-2	AF	567
Q9P0W8	AF	599
Q9P1U1	AF	418
Q9P2M1-2	AF	349
Q9P2N2-2	AF	670
Q9P2N2-5	AF	570
Q9P2N2	AF	729
Q9P7X7	AF	433
Q9P8I0	AF	572
Q9PA69	AF	724
Q9PA85	AF	122
Q9PDK5	AF	220
Q9PGR3	AF	892
Q9PGX7	AF	418
Q9PJT7	AF	442
Q9PJV5	AF	157
Q9PK92	AF	934
Q9PM41	AF	362
Q9PNK3	AF	809
Q9QUL0	AF	211
Q9QXU7-3	AF	86
Q9QXU7	AF	128
Q9QY83	AF	418
Q9QZ86	AF	534
Q9QZD4	AF	917
Q9QZH6	AF	435
Q9QZS5	AF	367
Q9R0R4	AF	77
Q9R9N5	AF	348
Q9RBS0	AF	344
Q9RQJ9	AF	208
Q9RS19	AF	438
Q9RSF0	AF	823
Q9RST0	AF	122
Q9RT22	AF	338
Q9RU19	AF	362
Q9RUE2	AF	218
Q9RY06	AF	913
Q9S597	AF	826
Q9S702	AF	559
Q9S746	AF	594
Q9S773	AF	389
Q9SA41	AF	381
Q9SB00	AF	496
Q9SB47	AF	319
Q9SF15	AF	456
Q9SFB7	AF	439
Q9SFV9	AF	880
Q9SG80	AF	678
Q9SG92	AF	276
Q9SGU3	AF	296
Q9SHV7	AF	935
Q9SI53	AF	630
Q9SI78	AF	485
Q9SII8	AF	551
Q9SIS3	AF	608
Q9SJX7	AF	433
Q9SKE2-2	AF	520
Q9SKE2	AF	575
Q9SKN5	AF	693
Q9SN78	AF	333
Q9SQX9	AF	447
Q9SRZ0	AF	742
Q9SS60	AF	882
Q9STV4-2	AF	450
Q9SU25	AF	649
Q9SU72	AF	623
Q9SU79	AF	533
Q9SU91	AF	336
Q9SUN6-2	AF	832
Q9SUN6	AF	856
Q9SV15	AF	325
Q9SW11	AF	835
Q9SY02	AF	781
Q9SY60	AF	769
Q9SYL6	AF	348
Q9SZY3	AF	775
Q9TIR3	AF	510
Q9TLV6	AF	124
Q9TRY9	AF	668
Q9TUZ1	AF	799
Q9U1H9	AF	672
Q9U226-2	AF	309
Q9U226	AF	342
Q9U2I0-2	AF	325
Q9U2I0-3	AF	314
Q9U2I0-4	AF	331
Q9U2I0-5	AF	306
Q9U2I0-6	AF	189
Q9U2I0	AF	327
Q9U2M8	AF	781
Q9U389	AF	402
Q9UBB4	AF	475
Q9UBC1-2	AF	358
Q9UBC1-3	AF	366
Q9UBU8	AF	362
Q9UD71	AF	204
Q9UDY8	AF	824
Q9UER7-2	AF	710
Q9UER7-3	AF	665
Q9UER7-4	AF	688
Q9UER7-5	AF	682
Q9UEW8	AF	545
Q9UF56-2	AF	314
Q9UFE4	AF	941
Q9UG22	AF	337
Q9UGJ0-2	AF	328
Q9UGJ0	AF	569
Q9UGM5	AF	382
Q9UHL9-2	AF	944
Q9UHL9-3	AF	976
Q9UHL9	AF	959
Q9UHQ1-2	AF	502
Q9UHQ1-4	AF	397
Q9UHQ1	AF	456
Q9UHR5	AF	308
Q9UIK4-2	AF	488
Q9UIL4	AF	384
Q9UJA3-2	AF	793
Q9UJA3-3	AF	824
Q9UJA3-4	AF	880
Q9UJA3	AF	840
Q9UJX2-3	AF	479
Q9UJX2	AF	597
Q9UKA8-2	AF	231
Q9UKB1-2	AF	508
Q9UKB1-3	AF	529
Q9UKB1	AF	542
Q9UKT8	AF	454
Q9UKU7-3	AF	357
Q9UKU7	AF	415
Q9ULC4-2	AF	169
Q9ULC4	AF	181
Q9ULJ1-2	AF	620
Q9ULJ1-3	AF	620
Q9ULJ1-4	AF	644
Q9ULJ1-5	AF	513
Q9ULJ1-6	AF	591
Q9ULJ1	AF	636
Q9ULR0-1	AF	331
Q9ULR0-2	AF	307
Q9UN86	AF	482
Q9UNF1	AF	606
Q9UUA2-2	AF	785
Q9UUA2	AF	805
Q9UUI7	AF	891
Q9UX21	AF	224
Q9UY11	AF	385
Q9V0B9	AF	967
Q9V3R1	AF	912
Q9V4Z9	AF	858
Q9V7N5-3	AF	442
Q9V895-2	AF	363
Q9V8K2	AF	738
Q9VA37-2	AF	205
Q9VCI3-2	AF	325
Q9VCI3	AF	431
Q9VD51	AF	680
Q9VD83	AF	173
Q9VDV3	AF	546
Q9VFP2-2	AF	374
Q9VFP2-3	AF	403
Q9VFP2-4	AF	406
Q9VGU5	AF	872
Q9VJY9-2	AF	419
Q9VJY9-4	AF	359
Q9VJY9	AF	465
Q9VKG9	AF	597
Q9VL14-4	AF	94
Q9VL14	AF	118
Q9VNS0-2	AF	462
Q9VNX8	AF	638
Q9VTE9	AF	524
Q9VUK8-2	AF	679
Q9VUK8	AF	765
Q9VUQ8	AF	288
Q9VVK8	AF	594
Q9VVW5	AF	411
Q9VVY3	AF	681
Q9VXT7	AF	332
Q9VZQ1-2	AF	710
Q9VZQ1	AF	721
Q9W032	AF	684
Q9W092	AF	484
Q9W0K0	AF	490
Q9W0S8	AF	163
Q9W278	AF	818
Q9W2M2-2	AF	560
Q9W2M2	AF	596
Q9W2U4	AF	609
Q9W358	AF	573
Q9W3Y4	AF	977
Q9W7L4	AF	335
Q9WV25	AF	564
Q9WVG9	AF	525
Q9WVK3	AF	303
Q9WVR8	AF	610
Q9WX29	AF	586
Q9WY15	AF	824
Q9WYN9	AF	344
Q9WZ44	AF	335
Q9X0Z9	AF	475
Q9X1B9	AF	185
Q9X5M0	AF	550
Q9X6N4	AF	495
Q9XD24	AF	182
Q9XDL1	AF	719
Q9XEC3	AF	528
Q9XFM4	AF	538
Q9XGX4	AF	180
Q9XVI2	AF	811
Q9Y0C9	AF	838
Q9Y215-2	AF	445
Q9Y215-3	AF	421
Q9Y215-4	AF	451
Q9Y215-5	AF	446
Q9Y215-6	AF	291
Q9Y215-7	AF	281
Q9Y215-8	AF	329
Q9Y237-2	AF	156
Q9Y237-3	AF	133
Q9Y237	AF	131
Q9Y258	AF	94
Q9Y2B5-2	AF	662
Q9Y2D8-3	AF	587
Q9Y2D8	AF	614
Q9Y2G2-1	AF	431
Q9Y2G2-4	AF	487
Q9Y2J4-2	AF	780
Q9Y2J4-3	AF	777
Q9Y2J4	AF	779
Q9Y2Q3-2	AF	282
Q9Y2Q3-4	AF	183
Q9Y2Q3	AF	226
Q9Y2R2-2	AF	691
Q9Y2R2-3	AF	752
Q9Y2R2-4	AF	779
Q9Y2R2-6	AF	668
Q9Y2R2	AF	807
Q9Y2W1	AF	955
Q9Y2Z0	AF	365
Q9Y315	AF	318
Q9Y316-2	AF	274
Q9Y316	AF	297
Q9Y337	AF	293
Q9Y3I1-3	AF	408
Q9Y3I1	AF	522
Q9Y421-2	AF	107
Q9Y421-3	AF	92
Q9Y450-4	AF	642
Q9Y450	AF	684
Q9Y484-2	AF	371
Q9Y484-3	AF	361
Q9Y570-4	AF	400
Q9Y572-2	AF	252
Q9Y5A7	AF	615
Q9Y5B6-4	AF	511
Q9Y5B6	AF	917
Q9Y5J1	AF	556
Q9Y5L0-3	AF	909
Q9Y5L0-5	AF	859
Q9Y5L0	AF	923
Q9Y5Z4	AF	205
Q9Y606	AF	427
Q9Y616	AF	596
Q9Y620	AF	910
Q9Y6B2	AF	187
Q9Y6F1-2	AF	540
Q9Y6J8-3	AF	318
Q9Y6J8	AF	313
Q9Y6N9-2	AF	521
Q9Y6N9-4	AF	533
Q9Y6N9-5	AF	899
Q9Y6Y9	AF	160
Q9Y7J8	AF	836
Q9Y7T7	AF	662
Q9Y825	AF	408
Q9YAZ0	AF	823
Q9YFQ8	AF	735
Q9YGL7-2	AF	335
Q9YGL7	AF	363
Q9YGW9	AF	83
Q9Z220	AF	712
Q9Z221	AF	971
Q9Z223	AF	189
Q9Z2B9	AF	773
Q9Z2H5-2	AF	867
Q9Z2H5-3	AF	731
Q9Z2L9-2	AF	384
Q9Z2L9-3	AF	404
Q9Z2L9-4	AF	339
Q9Z2L9-6	AF	391
Q9Z2L9	AF	352
Q9Z2M4	AF	292
Q9Z2S7-4	AF	234
Q9Z321	AF	862
Q9Z6S1	AF	304
Q9Z7Y2	AF	458
Q9Z987	AF	940
Q9Z9G8	AF	101
Q9ZA11	AF	506
Q9ZC91	AF	209
Q9ZCB8	AF	414
Q9ZCV1	AF	67
Q9ZCV3	AF	203
Q9ZE08	AF	186
Q9ZFE0	AF	546
Q9ZN52	AF	276
Q9ZNM0	AF	160
Q9ZPV5	AF	764
Q9ZPW3	AF	337
Q9ZQ47-2	AF	586
Q9ZQI0	AF	761
Q9ZRV4	AF	737
Q9ZU72	AF	470
Q9ZVI1	AF	424
Q9ZVY5	AF	455
Q9ZWJ9	AF	664
S4TF94	AF	527
T2HG31	AF	332
U4PCM1-3	AF	219
V6CJ04	AF	737
W0W999	AF	299
W1QB31	AF	95
W6R1D9	AF	707
X5HYT8	AF	425
X5IWS1	AF	82
	AF	147
	AF	147
	AF	147
	AF	147
	AF	147
	AF	147
	AF	192
	AF	161
	AF	273
	AF	273
	AF	273
	AF	341
	AF	341
	AF	320
	AF	320
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	668
	AF	668
	AF	668
	AF	668
	AF	668
	AF	668
	AF	668
	AF	668
	AF	668
	AF	668
	AF	668
	AF	668
	AF	504
	AF	504
	AF	504
	AF	504
	AF	504
	AF	504
	AF	508
	AF	508
	AF	283
	AF	283
	AF	283
	AF	283
	AF	283
	AF	283
	AF	283
	AF	283
	AF	283
	AF	238
	AF	238
	AF	238
	AF	374
	AF	374
	AF	257
	AF	257
	AF	257
	AF	257
	AF	68
	AF	68
	AF	68
	AF	68
	AF	68
	AF	68
	AF	68
	AF	68
	AF	68
	AF	68
	AF	68
	AF	68
	AF	68
	AF	68
	AF	68
	AF	68
	AF	332
	AF	332
	AF	332
	AF	332
	AF	332
	AF	228
	AF	282
	AF	345
	AF	345
	AF	345
	AF	345
	AF	72
	AF	72
	AF	207
	AF	207
	AF	207
	AF	207
	AF	107
	AF	107
	AF	107
	AF	107
	AF	107
	AF	107
	AF	107
	AF	107
	AF	324
	AF	212
	AF	212
	AF	212
	AF	212
	AF	212
	AF	318
	AF	318
	AF	318
	AF	229
	AF	229
	AF	229
	AF	726
	AF	726
	AF	726
	AF	726
	AF	497
	AF	497
	AF	497
	AF	552
	AF	552
	AF	552
	AF	552
	AF	552
	AF	552
	AF	552
	AF	552
	AF	545
	AF	545
	AF	545
	AF	545
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	716
	AF	188
	AF	188
	AF	188
	AF	188
	AF	454
	AF	454
	AF	626
	AF	626
	AF	626
	AF	257
	AF	257
	AF	257
	AF	257
	AF	257
	AF	257
	AF	257
	AF	257
	AF	257
	AF	446
	AF	446
	AF	446
	AF	446
	AF	446
	AF	446
	AF	446
	AF	446
	AF	446
	AF	446
	AF	446
	AF	446
	AF	446
	AF	667
	AF	459
	AF	459
	AF	459
	AF	459
	AF	113
	AF	267
	AF	63
	AF	129
	AF	129
	AF	129
	AF	129
	AF	715
	AF	236
	AF	236
	AF	212
	AF	212
	AF	212
	AF	212
	AF	169
	AF	169
	AF	169
	AF	169
	AF	274
	AF	147
	AF	147
	AF	147
	AF	147
	AF	147
	AF	147
	AF	147
	AF	147
	AF	147
	AF	147
	AF	282
	AF	194
	AF	392
	AF	392
	AF	392
	AF	392
	AF	624
	AF	624
	AF	624
	AF	624
	AF	419
	AF	419
	AF	419
	AF	419
	AF	471
	AF	471
	AF	471
	AF	471
	AF	266
	AF	86
	AF	86
	AF	86
	AF	277
	AF	274
	AF	198
	AF	198
	AF	256
	AF	256
	AF	189
	AF	163
	AF	163
	AF	386
	AF	386
	AF	386
	AF	386
	AF	360
	AF	267
	AF	267
	AF	267
	AF	267
	AF	267
	AF	267
	AF	267
	AF	267
	AF	267
	AF	267
	AF	267
	AF	267
	AF	267
	AF	267
	AF	267
	AF	267
	AF	253
	AF	253
	AF	253
	AF	253
	AF	253
	AF	253
	AF	253
	AF	253
	AF	253
	AF	253
	AF	253
	AF	253
	AF	381
	AF	244
	AF	244
	AF	244
	AF	244
	AF	760
	AF	445
	AF	98
	AF	98
	AF	98
	AF	98
	AF	98
	AF	98
	AF	98
	AF	98
	AF	98
	AF	98
	AF	98
	AF	98
	AF	148
	AF	148
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	406
	AF	213
	AF	213
	AF	213
	AF	213
	AF	213
	AF	213
	AF	213
	AF	213
	AF	213
	AF	213
	AF	213
	AF	367
	AF	367
	AF	367
	AF	367
	AF	122
	AF	111
	AF	111
	AF	111
	AF	111
	AF	111
	AF	111
	AF	111
	AF	111
	AF	111
	AF	111
	AF	278
	AF	278
	AF	278
	AF	278
	AF	278
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	593
	AF	396
	AF	286
	AF	286
	AF	143
	AF	143
	AF	143
	AF	625
	AF	118
	AF	118
	AF	93
	AF	93
	AF	93
	AF	93
	AF	93
	AF	93
	AF	93
	AF	93
	AF	93
	AF	93
	AF	93
	AF	93
	AF	463
	AF	463
	AF	463
	AF	148
	AF	148
	AF	148
	AF	148
	AF	148
	AF	148
	AF	148
	AF	148
	AF	148
	AF	290
	AF	290
	AF	328
	AF	328
	AF	328
	AF	328
	AF	328
	AF	328
	AF	328
	AF	328
	AF	328
	AF	328
	AF	328
	AF	328
	AF	328
	AF	258
	AF	334
	AF	334
	AF	334
	AF	334
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	127
	AF	338
	AF	338
	AF	338
	AF	172
	AF	172
	AF	104
	AF	104
	AF	104
	AF	104
	AF	104
	AF	104
	AF	104
	AF	104
	AF	104
	AF	104
	AF	104
	AF	104
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	136
	AF	477
	AF	477
	AF	477
	AF	477
	AF	477
	AF	477
	AF	239
	AF	239
	AF	110
	AF	269
	AF	124
	AF	124
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	271
	AF	772
	AF	772
	AF	772
	AF	772
	AF	772
	AF	678
	AF	678
	AF	678
	AF	678
	AF	678
	AF	678
	AF	678
	AF	315
	AF	315
	AF	106
	AF	370
	AF	370
	AF	370
	AF	370
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	217
	AF	259
	AF	259
	AF	259
	AF	259
	AF	127
	AF	127
	AF	248
	AF	248
	AF	168
	AF	168
	AF	168
	AF	168
	AF	168
	AF	168
	AF	905
	AF	158
	AF	158
	AF	158
	AF	472
	AF	472
	AF	472
	AF	472
	AF	472
	AF	278
	AF	278
	AF	278
	AF	392
	AF	392
	AF	392
	AF	392
	AF	392
	AF	392
	AF	392
	AF	392
	AF	113
	AF	113
	AF	113
	AF	188
	AF	188
	AF	137
	AF	137
	AF	338
	AF	338
	AF	338
	AF	338
	AF	338
	AF	338
	AF	338
	AF	338
	AF	258
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	386
	AF	329
	AF	329
	AF	54
	AF	54
	AF	90
	AF	90
	AF	85
	AF	85
	AF	85
	AF	85
	AF	85
	AF	101
	AF	101
	AF	101
	AF	101
	AF	101
	AF	111
	AF	111
	AF	111
	AF	84
	AF	84
	AF	84
	AF	106
	AF	140
	AF	140
	AF	103
	AF	63
	AF	250
	AF	250
	AF	250
	AF	250
	AF	250
	AF	250
	AF	250
	AF	250
	AF	250
	AF	250
	AF	250
	AF	250
	AF	250
	AF	250
	AF	250
	AF	250
	AF	50
	AF	50
	AF	176
	AF	176
	AF	176
	AF	176
	AF	176
	AF	176
	AF	176
	AF	249
	AF	248
	AF	248
	AF	194
	AF	194
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	255
	AF	116
	AF	116
	AF	298
	AF	298
	AF	298
	AF	298
	AF	298
	AF	298
	AF	298
	AF	205
	AF	205
	AF	153
	AF	153
	AF	153
	AF	153
	AF	153
	AF	153
	AF	153
	AF	153
	AF	153
	AF	153
	AF	153
	AF	153
	AF	153
	AF	195
	AF	195
	AF	473
	AF	473
	AF	454
	AF	454
	AF	397
	AF	187
	AF	187
	AF	187
	AF	143
	AF	143
	AF	143
	AF	143
	AF	367
	AF	367
	AF	367
	AF	367
	AF	367
	AF	367
	AF	237
	AF	237
	AF	237
	AF	237
	AF	237
	AF	240
	AF	240
	AF	240
	AF	240
	AF	240
	AF	240
	AF	240
	AF	240
	AF	267
	AF	267
	AF	219
	AF	219
	AF	219
	AF	219
	AF	219
	AF	219
	AF	219
	AF	219
	AF	219
	AF	219
	AF	219
	AF	342
	AF	342
	AF	139
	AF	457
	AF	389
	AF	389
	AF	274
	AF	274
	AF	274
	AF	274
	AF	274
	AF	274
	AF	274
	AF	274
	AF	274
	AF	274
	AF	274
	AF	274
	AF	274
	AF	274
