uniprot_id	database	sequence_length
Q8H8U5	AF	244
Q8HXH6	AF	312
Q8HZ60	AF	782
Q8IAS0	AF	573
Q8IAX8	AF	248
Q8IIJ6	AF	465
Q8IIK4-2	AF	181
Q8ILC2	AF	407
Q8IM46	AF	954
Q8IN41	AF	142
Q8IN42	AF	147
Q8IN43	AF	129
Q8IPX7	AF	232
Q8IQ05	AF	993
Q8IRT0	AF	911
Q8IRY7-2	AF	488
Q8IRY7-3	AF	284
Q8IRY7-4	AF	366
Q8IUH3-2	AF	328
Q8IUH3-3	AF	474
Q8IUM7-3	AF	234
Q8IUR0	AF	188
Q8IUW3-2	AF	152
Q8IUZ5-2	AF	107
Q8IUZ5-3	AF	175
Q8IUZ5	AF	450
Q8IV13-2	AF	166
Q8IV13	AF	435
Q8IV76-2	AF	639
Q8IVS2-2	AF	180
Q8IVS2	AF	390
Q8IW93-2	AF	502
Q8IW93	AF	802
Q8IWE2-2	AF	356
Q8IWE2	AF	563
Q8IWW6-2	AF	816
Q8IX04-2	AF	379
Q8IX04-5	AF	215
Q8IX04-6	AF	449
Q8IX04-7	AF	199
Q8IXF0-3	AF	920
Q8IXF0-5	AF	153
Q8IXM3	AF	137
Q8IXT1-2	AF	178
Q8IY31	AF	132
Q8IY51	AF	512
Q8IY81	AF	847
Q8IYE1	AF	715
Q8IYK2	AF	499
Q8IYS1	AF	436
Q8IYX3-1	AF	515
Q8IYX4	AF	353
Q8IZ02-3	AF	432
Q8IZ81	AF	293
Q8IZC4-3	AF	163
Q8IZJ0	AF	200
Q8IZQ8-2	AF	684
Q8J0E9	AF	609
Q8J1G7	AF	945
Q8J1L4	AF	726
Q8JZM0	AF	345
Q8JZS6-2	AF	471
Q8K0C1	AF	963
Q8K0D0-2	AF	430
Q8K0Q5	AF	663
Q8K114-2	AF	576
Q8K1K6	AF	397
Q8K2A7	AF	710
Q8K2C7-2	AF	617
Q8K2V6-2	AF	984
Q8K2X3	AF	378
Q8K352	AF	380
Q8K3D3-2	AF	121
Q8K3D3	AF	89
Q8K3E9-2	AF	507
Q8K3I6	AF	234
Q8K3X6	AF	423
Q8K4C5	AF	194
Q8K4F6	AF	465
Q8K4H1	AF	305
Q8K4I3	AF	771
Q8K4L6	AF	441
Q8K4M9	AF	950
Q8K4R4-2	AF	268
Q8K4R4-4	AF	209
Q8K4R9-3	AF	627
Q8K9J7	AF	54
Q8K9P0	AF	432
Q8KA58	AF	147
Q8KIL1	AF	740
Q8KIY1	AF	973
Q8KLM3	AF	270
Q8KNP2	AF	104
Q8KRU5	AF	556
Q8KUU5	AF	626
Q8L3C7	AF	701
Q8L3W1	AF	341
Q8L4M1	AF	367
Q8L7K4	AF	252
Q8L7M4-2	AF	298
Q8L7M4	AF	567
Q8L7W8	AF	843
Q8L8A8	AF	535
Q8L8Y3	AF	91
Q8L981	AF	63
Q8L999-2	AF	338
Q8L9A0	AF	270
Q8L9H6	AF	99
Q8L9T7	AF	157
Q8LAD7	AF	77
Q8LAS8	AF	284
Q8LBM2	AF	131
Q8LC03	AF	294
Q8LDQ4	AF	405
Q8LEV3-2	AF	481
Q8LEV3	AF	809
Q8LF21	AF	614
Q8LGE7	AF	106
Q8LGI3	AF	318
Q8LLD4	AF	563
Q8LNZ2	AF	938
Q8LPQ9-2	AF	858
Q8MJD6	AF	73
Q8MKL1	AF	167
Q8MMH4	AF	78
Q8MN55	AF	81
Q8MP00	AF	90
Q8MPD6	AF	148
Q8MR31	AF	767
Q8MUF9	AF	649
Q8MX88	AF	975
Q8N100	AF	152
Q8N159	AF	534
Q8N165	AF	341
Q8N196	AF	739
Q8N1A0-2	AF	255
Q8N1G4	AF	583
Q8N2E6	AF	242
Q8N2H3	AF	581
Q8N302-2	AF	109
Q8N302-3	AF	176
Q8N302	AF	714
Q8N328	AF	593
Q8N344	AF	545
Q8N3J2	AF	472
Q8N3X6-2	AF	213
Q8N3X6-3	AF	318
Q8N3X6	AF	602
Q8N3Y1-2	AF	532
Q8N427	AF	588
Q8N443-2	AF	192
Q8N443-3	AF	238
Q8N443	AF	379
Q8N461-2	AF	267
Q8N461	AF	479
Q8N4Q1	AF	142
Q8N4T8-2	AF	179
Q8N4U5-2	AF	266
Q8N4U5	AF	519
Q8N531-2	AF	533
Q8N584-2	AF	522
Q8N584-3	AF	76
Q8N612-2	AF	986
Q8N612-3	AF	705
Q8N6C8-2	AF	375
Q8N6F8	AF	245
Q8N6I1	AF	236
Q8N6U2	AF	182
Q8N7B6-3	AF	123
Q8N7B6-4	AF	200
Q8N7H5-3	AF	485
Q8N8A6	AF	666
Q8N8B7	AF	351
Q8N8E3-2	AF	211
Q8N8N7-2	AF	180
Q8N8Y2	AF	350
Q8N8Z3	AF	221
Q8N907	AF	189
Q8N983-4	AF	159
Q8N983	AF	215
Q8N9N5	AF	519
Q8N9P0	AF	234
Q8NA77	AF	164
Q8NAB2	AF	612
Q8NAG6-1	AF	575
Q8NAX2	AF	398
Q8NBA8-2	AF	232
Q8NBA8	AF	298
Q8NBE8	AF	558
Q8NBF2-2	AF	367
Q8NBF2	AF	726
Q8NBH2-3	AF	640
Q8NBL1	AF	392
Q8NBP7-2	AF	196
Q8NBT2-2	AF	151
Q8NBT2	AF	197
Q8NCE2	AF	650
Q8NCF0-2	AF	339
Q8NDB2-2	AF	770
Q8NDT2-2	AF	563
Q8NDX9-2	AF	146
Q8NDX9	AF	201
Q8NDZ0-2	AF	645
Q8NE18-2	AF	475
Q8NE18-3	AF	277
Q8NE18	AF	718
Q8NE31-2	AF	458
Q8NE63	AF	616
Q8NEB7	AF	543
Q8NEF3	AF	446
Q8NEL9	AF	900
Q8NEP3-2	AF	489
Q8NEP3-3	AF	418
Q8NEX9	AF	313
Q8NFI3-2	AF	377
Q8NFU3-2	AF	74
Q8NFU3-3	AF	109
Q8NFW5-2	AF	377
Q8NG50-6	AF	228
Q8NG50-7	AF	79
Q8NHP1-3	AF	249
Q8NHP1	AF	331
Q8NHP7-2	AF	312
Q8NHP7	AF	514
Q8NHS4-2	AF	464
Q8NHS4	AF	586
Q8NHV1	AF	300
Q8NHV9	AF	184
Q8NHZ8	AF	85
Q8NI38-2	AF	465
Q8NI38-3	AF	150
Q8NI38	AF	313
Q8NI77	AF	898
Q8NJP6	AF	382
Q8NKE1	AF	683
Q8NKF5	AF	632
Q8NW39	AF	895
Q8NW54	AF	372
Q8P3Y1	AF	242
Q8P9R1	AF	350
Q8PCB8	AF	347
Q8PDW5	AF	337
Q8PGP9	AF	564
Q8Q051	AF	345
Q8QZR4	AF	282
Q8R035-2	AF	177
Q8R0A6	AF	236
Q8R0J1	AF	787
Q8R0S4-2	AF	473
Q8R179-2	AF	518
Q8R1S4-2	AF	723
Q8R2G6	AF	949
Q8R2N2	AF	686
Q8R2U2	AF	564
Q8R2Z0	AF	308
Q8R4S2	AF	854
Q8R4U1-2	AF	178
Q8R4U1	AF	393
Q8R555	AF	646
Q8R7V6	AF	96
Q8RUD6	AF	169
Q8RWK8	AF	608
Q8RWL0	AF	354
Q8RWL4-2	AF	268
Q8RWL4	AF	349
Q8RWN0-2	AF	570
Q8RWS0	AF	124
Q8RWV3-2	AF	361
Q8RX71	AF	269
Q8RXC8	AF	460
Q8RXJ0	AF	440
Q8RXK2	AF	782
Q8RXN8	AF	349
Q8RXS5	AF	888
Q8RXU4-2	AF	344
Q8RY59-2	AF	588
Q8RY71-2	AF	261
Q8RY71	AF	341
Q8RZ35-2	AF	378
Q8S1V1	AF	424
Q8S2G4	AF	345
Q8S8C7	AF	407
Q8S8F2	AF	940
Q8S8P0	AF	184
Q8S8S7	AF	801
Q8S8Y8-2	AF	500
Q8S924	AF	96
Q8S944-2	AF	480
Q8S983	AF	955
Q8S9D1	AF	831
Q8S9J1-2	AF	478
Q8SR54	AF	939
Q8SSQ3	AF	929
Q8STF6-2	AF	793
Q8SUM8	AF	129
Q8SWP1	AF	236
Q8SX68	AF	609
Q8SZZ8	AF	684
Q8T133	AF	808
Q8T1G4	AF	181
Q8T2T7	AF	828
Q8T638	AF	363
Q8T9Z7	AF	245
Q8TAA5-2	AF	122
Q8TAA5	AF	225
Q8TAD8	AF	396
Q8TAK5	AF	448
Q8TAM1	AF	723
Q8TAM6	AF	284
Q8TAP6-2	AF	584
Q8TAP6-3	AF	267
Q8TAP8	AF	253
Q8TAS1	AF	419
Q8TBK2-2	AF	449
Q8TBP0-4	AF	392
Q8TBP0	AF	767
Q8TC90	AF	406
Q8TCC3	AF	161
Q8TCV5-2	AF	123
Q8TCV5	AF	224
Q8TCX1-3	AF	334
Q8TCX1-4	AF	201
Q8TCX1-5	AF	144
Q8TD91	AF	643
Q8TDC0-2	AF	205
Q8TDC0-3	AF	87
Q8TDR4	AF	215
Q8TE96-2	AF	599
Q8TE96-3	AF	357
Q8TEB1	AF	546
Q8TEL6-2	AF	532
Q8TEL6-3	AF	789
Q8TF74-2	AF	290
Q8TF74	AF	440
Q8TFG4	AF	800
Q8TG40	AF	248
Q8TGJ1	AF	51
Q8TGY9	AF	327
Q8TI93	AF	184
Q8TPT4	AF	500
Q8TPU4	AF	607
Q8TV04	AF	116
Q8UJC4	AF	194
Q8UUG2	AF	79
Q8UW64	AF	217
Q8UWD9	AF	375
Q8VBT2	AF	327
Q8VBV4-1	AF	629
Q8VCB2-4	AF	102
Q8VCB2	AF	745
Q8VCE9-3	AF	702
Q8VCI0	AF	550
Q8VCQ3	AF	287
Q8VCR2-2	AF	300
Q8VDI7	AF	409
Q8VDK1-2	AF	290
Q8VDM6-2	AF	759
Q8VDM6-3	AF	340
Q8VDP4	AF	922
Q8VE37	AF	421
Q8VE65	AF	161
Q8VE85	AF	172
Q8VEJ4	AF	485
Q8VH46	AF	731
Q8VH51-2	AF	524
Q8VH51-3	AF	367
Q8VHH8	AF	169
Q8VHI4	AF	689
Q8VHK7	AF	237
Q8VI94	AF	511
Q8VIH1	AF	527
Q8VIM5-3	AF	983
Q8VIP2	AF	865
Q8VN02	AF	106
Q8VPD4	AF	534
Q8VSC3	AF	545
Q8VSP9	AF	239
Q8VWI7	AF	869
Q8VWJ2	AF	318
Q8VY07	AF	560
Q8VYB1	AF	196
Q8VYB7	AF	678
Q8VYF7	AF	238
Q8VYJ2	AF	356
Q8VZE4	AF	805
Q8VZE7	AF	671
Q8VZV9	AF	161
Q8W0Y9	AF	625
Q8W1W6-2	AF	451
Q8W261	AF	74
Q8W2F3-2	AF	279
Q8W463	AF	225
Q8W475	AF	512
Q8W489	AF	865
Q8W4D0	AF	631
Q8W4I6	AF	660
Q8W4J3-2	AF	502
Q8W4K5	AF	498
Q8W5S1	AF	336
Q8WNZ3	AF	50
Q8WPC2	AF	140
Q8WPJ2	AF	367
Q8WT56	AF	178
Q8WTP8	AF	325
Q8WTS6	AF	366
Q8WUA4-2	AF	585
Q8WUA4	AF	911
Q8WV07	AF	137
Q8WVT3	AF	735
Q8WW01-2	AF	129
Q8WW01	AF	171
Q8WW35	AF	142
Q8WWB5-3	AF	273
Q8WWK9-4	AF	494
Q8WWK9	AF	683
Q8WWY7	AF	111
Q8WXA2-2	AF	114
Q8WXB1	AF	218
Q8WXC3	AF	89
Q8WXC6-1	AF	252
Q8WXC6	AF	57
Q8WXD5	AF	167
Q8WXI4-2	AF	594
Q8WXW3-2	AF	216
Q8WXW3-3	AF	103
Q8WXW3-4	AF	298
Q8WXW3	AF	757
Q8WYA1	AF	636
Q8WYJ6-2	AF	172
Q8WYP3-2	AF	944
Q8WZ26	AF	134
Q8WZ82	AF	227
Q8WZA9	AF	623
Q8X5P4	AF	185
Q8X5X6	AF	531
Q8XAU9	AF	196
Q8XCH4	AF	248
Q8XEN6	AF	88
Q8XHH5	AF	281
Q8XHS9	AF	222
Q8XIP3	AF	412
Q8XKV0	AF	192
Q8XL65	AF	192
Q8XUR0	AF	270
Q8XVC3	AF	504
Q8Y620	AF	89
Q8Y6R2	AF	276
Q8YAD3	AF	207
Q8YB10	AF	436
Q8YMD9	AF	703
Q8YRC9	AF	652
Q8YTZ6	AF	793
Q8Z2H4	AF	198
Q8Z2V5	AF	282
Q8Z5J6	AF	203
Q8Z7I7	AF	274
Q8Z7R6	AF	403
Q8ZBN6	AF	606
Q8ZBY6	AF	815
Q8ZF73	AF	330
Q8ZJI2	AF	903
Q8ZKE6	AF	154
Q8ZKL1	AF	289
Q8ZKW2	AF	498
Q8ZMS4	AF	809
Q8ZNR3	AF	782
Q8ZRF7	AF	207
Q8ZT21	AF	221
Q8ZTU5	AF	375
Q8ZVK6	AF	256
Q90249	AF	137
Q90423	AF	307
Q90839	AF	350
Q90867	AF	634
Q90WN7	AF	977
Q90WZ1	AF	208
Q90X38	AF	506
Q90ZL1	AF	131
Q91145	AF	929
Q91584-2	AF	341
Q91605	AF	152
Q91615	AF	885
Q91620	AF	405
Q91636	AF	730
Q91754	AF	619
Q91VF2	AF	295
Q91VL8	AF	393
Q91VR8	AF	75
Q91W40	AF	508
Q91W90	AF	417
Q91W96	AF	807
Q91WK7	AF	299
Q91WV0	AF	176
Q91Y44-2	AF	326
Q91Y44	AF	956
Q91YD3	AF	602
Q91YE9-2	AF	555
Q91YI0	AF	464
Q91YM4-2	AF	600
Q91YN5	AF	522
Q91YP6-2	AF	328
Q91YR1	AF	350
Q91YR9	AF	329
Q91YX0	AF	663
Q91ZD6-2	AF	132
Q91ZD6	AF	262
Q91ZU0	AF	318
Q92076	AF	647
Q920D5	AF	420
Q920H1-3	AF	113
Q920M5-2	AF	471
Q921C5-3	AF	338
Q921I9	AF	245
Q921U8-2	AF	921
Q921U8-4	AF	467
Q922G7	AF	430
Q922K9	AF	512
Q922L6	AF	591
Q922M3	AF	315
Q922Y1	AF	297
Q92325	AF	660
Q92358	AF	132
Q92380	AF	923
Q92383	AF	228
Q923A2	AF	608
Q923D4	AF	86
Q923W4	AF	202
Q92445	AF	79
Q92496-2	AF	577
Q92496-3	AF	331
Q92503-2	AF	719
Q92552	AF	414
Q92564-2	AF	257
Q92567-2	AF	235
Q92567-3	AF	129
Q925G1-2	AF	668
Q925Q8-2	AF	606
Q925Q8-3	AF	500
Q925W5	AF	79
Q92600	AF	299
Q92674-2	AF	522
Q92674	AF	756
Q92686	AF	78
Q92688-2	AF	195
Q92734-2	AF	396
Q92734-4	AF	280
Q92738	AF	828
Q92748	AF	146
Q92791	AF	437
Q92796-2	AF	512
Q92796-3	AF	366
Q92796	AF	817
Q92830	AF	837
Q92841	AF	729
Q92858	AF	354
Q92886	AF	237
Q928K4	AF	467
Q92902-3	AF	324
Q92902	AF	700
Q92979	AF	244
Q92990	AF	594
Q92BB2	AF	200
Q92BT5	AF	298
Q92D49	AF	78
Q92E83	AF	213
Q92HF5	AF	831
Q92JB4	AF	78
Q92JL9	AF	440
Q92KF8	AF	259
Q92LA8	AF	167
Q92NF5	AF	496
Q92R45	AF	241
Q92XV9	AF	63
Q931R3	AF	468
Q93352	AF	257
Q93356	AF	278
Q93454	AF	373
Q93538	AF	915
Q936X2	AF	605
Q93794-2	AF	585
Q93833-2	AF	325
Q93833	AF	412
Q93JY3	AF	755
Q93NG6	AF	367
Q93NY7	AF	752
Q93TJ5	AF	640
Q93VK8	AF	86
Q93VM9	AF	599
Q93VR3	AF	377
Q93WI9	AF	179
Q93WK5	AF	727
Q93XQ4	AF	371
Q93YS6	AF	688
Q93YZ7	AF	491
Q93Z30-2	AF	438
Q93ZB1	AF	154
Q93ZB9	AF	493
Q93ZE2	AF	368
Q93ZE8	AF	218
Q93ZG3-2	AF	393
Q93ZJ9	AF	605
Q94045	AF	124
Q940J1	AF	294
Q940L5	AF	198
Q940Z2-2	AF	730
Q94165	AF	256
Q941B6	AF	409
Q941C7	AF	75
Q941W1	AF	212
Q944H0-2	AF	475
Q944I4-2	AF	362
Q944I4-3	AF	364
Q944I4	AF	456
Q94519-2	AF	143
Q94527	AF	971
Q945P1	AF	317
Q946J8	AF	445
Q94738	AF	886
Q94899	AF	444
Q94918-2	AF	622
Q949U7	AF	234
Q94A57	AF	295
Q94A97-3	AF	112
Q94AC8-2	AF	263
Q94AI4-2	AF	963
Q94AX2	AF	277
Q94BM7	AF	794
Q94BQ3-2	AF	754
Q94C48-2	AF	436
Q94C95	AF	626
Q94CB1-2	AF	263
Q94CE5	AF	504
Q94CU5	AF	943
Q94CV1	AF	228
Q94EH8	AF	295
Q94ID6	AF	189
Q94JY4	AF	85
Q94K85	AF	359
Q95003	AF	224
Q95J46-2	AF	85
Q95J46	AF	121
Q95JC9-3	AF	566
Q95K27	AF	346
Q95K63	AF	926
Q95LP5-2	AF	697
Q95LP5-3	AF	528
Q95LV1	AF	654
Q95LV5-3	AF	617
Q95NJ8	AF	55
Q95P90	AF	94
Q95Q00	AF	798
Q95QT8-2	AF	552
Q95RC0	AF	377
Q95RV2	AF	345
Q95T19	AF	464
Q95UQ1	AF	197
Q95XP9-2	AF	628
Q95XP9-4	AF	307
Q95XR2-2	AF	376
Q95XR2-3	AF	38
Q95Y80-2	AF	765
Q95YE9	AF	877
Q95ZL9	AF	152
Q960N3	AF	483
Q96291	AF	266
Q96348	AF	510
Q96449	AF	345
Q966V2	AF	388
Q968Z6	AF	557
Q969D9-2	AF	63
Q969D9	AF	159
Q969E3	AF	161
Q969F1	AF	213
Q969H8	AF	173
Q969K4-2	AF	336
Q969K4-3	AF	453
Q969K4-4	AF	405
Q96A04	AF	125
Q96A44	AF	273
Q96A56-2	AF	164
Q96A56	AF	240
Q96A58-2	AF	180
Q96AA8-3	AF	820
Q96AB6	AF	310
Q96AE4	AF	644
Q96AQ7-2	AF	164
Q96AQ7-3	AF	129
Q96B26	AF	276
Q96BM1	AF	317
Q96BN6-2	AF	528
Q96BP2	AF	118
Q96BR5	AF	231
Q96BT3-2	AF	299
Q96BT3-3	AF	151
Q96BT3	AF	561
Q96CD2-2	AF	127
Q96CD2	AF	204
Q96CG3	AF	184
Q96CN4	AF	794
Q96CN5	AF	670
Q96CT2-2	AF	702
Q96D46	AF	503
Q96D98	AF	161
Q96DG6	AF	245
Q96DH6-2	AF	251
Q96DH6-3	AF	151
Q96DH6	AF	328
Q96DI7	AF	357
Q96DN0	AF	273
Q96DN2-2	AF	219
Q96DN2	AF	955
Q96DR4-2	AF	159
Q96DR4	AF	205
Q96DR5	AF	249
Q96DR7-3	AF	446
Q96DR7-4	AF	791
Q96DX5	AF	294
Q96DY7-3	AF	329
Q96DY7	AF	904
Q96DZ1-2	AF	429
Q96E14-2	AF	84
Q96E14	AF	147
Q96E29-3	AF	296
Q96E29	AF	417
Q96EK7-2	AF	764
Q96EK7-3	AF	242
Q96ES7	AF	293
Q96EW2-2	AF	225
Q96EW2	AF	488
Q96EY7-2	AF	280
Q96EY7	AF	689
Q96F85-2	AF	128
Q96F85	AF	164
Q96FN5	AF	646
Q96FV2-2	AF	378
Q96G01-2	AF	93
Q96G01	AF	975
Q96GC5-3	AF	194
Q96GD3-6	AF	480
Q96GD3	AF	660
Q96GN5	AF	454
Q96HE9	AF	360
Q96HH9-2	AF	440
Q96HH9-5	AF	328
Q96IK5	AF	515
Q96IY1-2	AF	213
Q96IY1	AF	281
Q96IZ0	AF	340
Q96IZ7-2	AF	276
Q96J01-2	AF	327
Q96JB8-3	AF	266
Q96JB8-5	AF	565
Q96KP1	AF	924
Q96KS9	AF	214
Q96KT6	AF	92
Q96L34-2	AF	688
Q96LB8-2	AF	369
Q96LC9-2	AF	163
Q96LC9-3	AF	129
Q96LK0	AF	163
Q96LM5	AF	186
Q96LR2	AF	239
Q96LR5	AF	201
Q96LW2-2	AF	171
Q96LW2-3	AF	274
Q96LW2	AF	410
Q96LX7-2	AF	443
Q96LX7-3	AF	110
Q96LX7-5	AF	613
Q96M02-2	AF	602
Q96M27-3	AF	462
Q96M27-4	AF	311
Q96MD7-1	AF	157
Q96MD7-2	AF	35
Q96MK3	AF	541
Q96MY7	AF	647
Q96N64-3	AF	520
Q96N64	AF	755
Q96NB1-2	AF	100
Q96NB1	AF	174
Q96NL8	AF	207
Q96P44	AF	957
Q96PV6-1	AF	781
Q96PV6-3	AF	54
Q96PZ2	AF	611
Q96Q27-1	AF	587
Q96QR1	AF	104
Q96QU6-2	AF	158
Q96QU6	AF	501
Q96RK1	AF	184
Q96RQ3	AF	725
Q96RR4	AF	588
Q96S16-2	AF	234
Q96S44	AF	253
Q96S65	AF	589
Q96S94-3	AF	298
Q96S94-5	AF	226
Q96S94	AF	520
Q96VC4	AF	552
Q96VG1	AF	69
Q96W55	AF	51
Q973G0	AF	263
Q973G3	AF	709
Q976L5	AF	188
Q97AJ4	AF	345
Q97EC3	AF	340
Q97I99	AF	116
Q97IC2	AF	657
Q97ML3	AF	306
Q97Q59	AF	112
Q97SE4	AF	514
Q97WG8	AF	500
Q97ZE2	AF	227
Q97ZQ4	AF	81
Q980A1	AF	179
Q980B1	AF	434
Q981V0	AF	927
Q987C8	AF	367
Q988D4	AF	278
Q98CN8	AF	219
Q98DT4	AF	385
Q98GQ5	AF	210
Q98HD8	AF	107
Q98RF9	AF	100
Q98SR9	AF	222
Q98ST6	AF	258
Q98TA5	AF	896
Q99003	AF	344
Q99107	AF	845
Q99109	AF	652
Q99166	AF	91
Q99207	AF	810
Q99388	AF	208
Q99525	AF	98
Q99547	AF	160
Q99567	AF	741
Q99581	AF	238
Q99583	AF	582
Q99607	AF	663
Q99626	AF	313
Q99627-2	AF	160
Q99627	AF	209
Q99638	AF	391
Q99645	AF	322
Q99741	AF	560
Q99748	AF	197
Q99848	AF	306
Q99856	AF	593
Q99932-2	AF	501
Q99944	AF	293
Q99952-2	AF	353
Q99952	AF	460
Q99954	AF	134
Q99J39-2	AF	454
Q99J79	AF	432
Q99JI1	AF	82
Q99JI4	AF	389
Q99JP0	AF	894
Q99JY3-2	AF	219
Q99JY3	AF	328
Q99L02	AF	253
Q99LC3	AF	355
Q99LG4	AF	440
Q99LH1	AF	728
Q99LS1	AF	296
Q99LT0	AF	99
Q99ME3	AF	962
Q99ML8	AF	113
Q99MT2	AF	958
Q99MW3	AF	458
Q99X26	AF	929
Q99ZM2	AF	330
Q9A1J4	AF	119
Q9A1S2	AF	340
Q9A6N1	AF	232
Q9AD92	AF	77
Q9AHE8	AF	517
Q9AJ77	AF	991
Q9AJ99	AF	142
Q9AL95	AF	379
Q9AR71	AF	266
Q9ASR1-2	AF	213
Q9ASR1	AF	843
Q9ASY9-2	AF	147
Q9ASY9	AF	221
Q9AT00	AF	345
Q9ATH2	AF	115
Q9AXT8	AF	912
Q9BG94	AF	470
Q9BLJ6	AF	677
Q9BP70	AF	79
Q9BPZ3	AF	127
Q9BQ15-2	AF	112
Q9BQ15	AF	211
Q9BQ65-2	AF	247
Q9BQ65-3	AF	186
Q9BQ90	AF	382
Q9BQB4	AF	213
Q9BQM9	AF	153
Q9BR61	AF	282
Q9BRJ9	AF	268
Q9BRL6-2	AF	275
Q9BRP7-2	AF	475
Q9BRP7	AF	624
Q9BRR8	AF	931
Q9BRT6	AF	129
Q9BSD3-2	AF	224
Q9BSH4	AF	297
Q9BSQ5-2	AF	465
Q9BSQ5-3	AF	353
Q9BST9-3	AF	513
Q9BSU1-2	AF	258
Q9BSU1	AF	422
Q9BT09-2	AF	54
Q9BT09	AF	278
Q9BT25	AF	410
Q9BT56	AF	116
Q9BTF0-2	AF	303
Q9BTF0	AF	503
Q9BTP7	AF	215
Q9BUA3	AF	381
Q9BUE0	AF	208
Q9BUH6-2	AF	106
Q9BUH6	AF	204
Q9BV47-2	AF	86
Q9BV47	AF	211
Q9BV86-2	AF	145
Q9BV90	AF	132
Q9BVV2	AF	318
Q9BW66-2	AF	118
Q9BW83-2	AF	185
Q9BWC9	AF	280
Q9BWN1	AF	585
Q9BWU0	AF	742
Q9BWU1-2	AF	442
Q9BXD5-4	AF	240
Q9BXD5-5	AF	109
Q9BXD5	AF	320
Q9BXJ9-4	AF	526
Q9BXJ9	AF	866
Q9BXL5	AF	484
Q9BXU0	AF	123
Q9BY27	AF	220
Q9BYB4-2	AF	212
Q9BYB4	AF	327
Q9BYC8	AF	188
Q9BYP8	AF	105
Q9BYQ8	AF	210
Q9BYZ8-2	AF	134
Q9BYZ8	AF	158
Q9BZ23-2	AF	279
Q9BZ23-4	AF	460
Q9BZD4	AF	464
Q9BZE1	AF	423
Q9BZE2	AF	481
Q9BZP6-3	AF	315
Q9BZP6	AF	476
Q9C075-2	AF	285
Q9C075	AF	422
Q9C098	AF	648
Q9C0C6	AF	399
Q9C0F1	AF	390
Q9C0I3-2	AF	677
Q9C0I3	AF	900
Q9C0K7-3	AF	280
Q9C1B9	AF	447
Q9C4B7	AF	537
Q9C598-2	AF	153
Q9C598	AF	283
Q9C5D2	AF	610
Q9C5H9	AF	678
Q9C5J9	AF	342
Q9C5K8	AF	187
Q9C670-2	AF	339
Q9C685	AF	211
Q9C690	AF	379
Q9C6B6	AF	604
Q9C6K3	AF	603
Q9C6T1-2	AF	450
Q9C707	AF	298
Q9C778-2	AF	243
Q9C778	AF	355
Q9C7I5	AF	189
Q9C7S6	AF	215
Q9C7W0	AF	85
Q9C8E6-2	AF	722
Q9C8J7	AF	509
Q9C8Y3	AF	511
Q9C8Y4	AF	417
Q9C950	AF	643
Q9C951-2	AF	322
Q9C951	AF	840
Q9C9F6	AF	755
Q9C9G2	AF	535
Q9C9G6	AF	157
Q9C9T2	AF	451
Q9C9U0	AF	991
Q9CAG5	AF	782
Q9CAN3	AF	658
Q9CAN6-2	AF	360
Q9CAR0	AF	253
Q9CAY1	AF	623
Q9CBM9	AF	402
Q9CFC9	AF	311
Q9CHE0	AF	662
Q9CID5	AF	769
Q9CL29	AF	327
Q9CNH7	AF	234
Q9CNN6	AF	168
Q9CPQ5-2	AF	126
Q9CPQ5	AF	267
Q9CPU7	AF	355
Q9CPY3-2	AF	127
Q9CPY3	AF	264
Q9CQ37	AF	204
Q9CQ62	AF	335
Q9CQ76	AF	512
Q9CQB2	AF	160
Q9CQE9	AF	139
Q9CQF3	AF	227
Q9CQM6-2	AF	379
Q9CQR4	AF	140
Q9CQT7	AF	168
Q9CR02-2	AF	158
Q9CR02	AF	221
Q9CR73	AF	140
Q9CS74	AF	641
Q9CSP9-6	AF	433
Q9CSP9-7	AF	714
Q9CUB6	AF	454
Q9CW46	AF	748
Q9CWH4	AF	259
Q9CWZ3-2	AF	173
Q9CX60	AF	105
Q9CXI5	AF	179
Q9CXW4	AF	178
Q9CZK6	AF	655
Q9CZV8-3	AF	438
Q9CZX5	AF	332
Q9D032-2	AF	361
Q9D067-3	AF	222
Q9D067	AF	708
Q9D0L8-3	AF	410
Q9D1C1	AF	179
Q9D1C2	AF	127
Q9D1E6	AF	244
Q9D1M4	AF	174
Q9D1Q6	AF	406
Q9D279	AF	648
Q9D2F5	AF	341
Q9D2H2-1	AF	150
Q9D2H2	AF	614
Q9D2Z4	AF	221
Q9D300	AF	466
Q9D309	AF	235
Q9D3R6-2	AF	217
Q9D3R6-3	AF	409
Q9D3R6	AF	539
Q9D3V5-2	AF	220
Q9D3V5	AF	435
Q9D439-2	AF	428
Q9D486-2	AF	685
Q9D513	AF	470
Q9D5A0	AF	399
Q9D5A9	AF	208
Q9D783-2	AF	389
Q9D783	AF	621
Q9D7I8-2	AF	370
Q9D7I8-3	AF	257
Q9D7Z3-2	AF	243
Q9D995-3	AF	249
Q9D995	AF	334
Q9D9H8	AF	365
Q9D9T8	AF	648
Q9D9U9	AF	551
Q9D9W1	AF	207
Q9DA01	AF	134
Q9DAF3	AF	408
Q9DAM9	AF	344
Q9DAN1	AF	588
Q9DAP0	AF	323
Q9DB07	AF	301
Q9DB60	AF	201
Q9DB96	AF	315
Q9DBB9	AF	547
Q9DBD0	AF	700
Q9DBK7	AF	977
